text,cleaned
g0 6lok,tidak lok
Kamu yg lawak gak faham politik,kamu yang lawak tidak paham politik
"blom tentu tom mw dberikan abolisi,begitu jg hasto,sbb lw mereka nerima,ttp dianggap salah,dan mereka blom tentu bersalah,msih ada upaya hukum lain..",belum tentu tom now watching dberikan abolisi begitu juga hasto sb kamu mereka terima tapi diangap salah dan mereka belum tentu bersalah masih ada upaya hukum lah
gobloccccc,gobloc
goblok di piara 😂😇,bodoh di piara
"hasto bakal nyerang owi 😂😂,liat aj bgtu kluar Hasto akn menghalangi Samsul jadi capres,kita liat aj Krn PDIP skrg in diem ,tapi bgtu Hasto keluar ...dia akn bernyanyi ...😂😂",hasto bakal serang owi lihat saja begitu keluar hasto akan menghalangi samsul jadi calon presiden kita lihat saja karena partai demokrasi indonesia perjuangan sekarang masuk diam tapi begitu hasto keluar dia akan bernyanyi
Biar dapat hati banteng wkwk,biar dapat hati banteng tertawa
y udh bang emang penyesalan datang di akhir 🗿,ya sudah bang memang penyesalan datang di akhir
samaaa...😒,sama
sama bng sy juga nyesel,sama bang saya juga sesal
emang gue pikirin🤣🤣🤣,memang saya pikirkan
komen di ig nya bro 👍👍👍👍,komen di instagram nya saudara laki laki
"milih?
2014 aja diledek wakilnya biji Prabowo tinggal satu 🤣",memilih saja diledek wakilnya biji prabowo tinggal satu
oke gas oke gas,oke gas oke gas
tidak ada yang betul buat di coblos bro anis ganjr owo gada yg bner..mending mama gufron,tidak ada yang betul buat di coblos saudara laki laki anis ganjr owo tidak ada yang benar lebih baik mama gufron
tumbenn ada ternak Mulyono sadar diri 🤣,tumben ada ternak mulyono sadar diri
atas dasar apa kau menyesal..???,atas dasar apa kamu menyesal
termul panas😂,termul panas
"baru saja saya mw mengaatakan selamat menikmati...
tp krna dirimu sadar dan menyesal atas kesalahan.
saya cuma bisa mengucapkan ALHAMDULILLAH BAHWA ANDA SADAR SYAPA YG LEBIH BAIK MEMIMPIN NEGRI",baru saja saya now watching mengatakan selamat menikmati tapi karena dirimu sadar dan menyesal atas kesalahan saya cuma bisa mengucapkan alhamdulillah bahwa anda sadar syapa yang lebih baik memimpin negeri
cukup 1 periode,cukup periode
ak alhamdulillh tdk memilih dia,saya alhamdulilh tidak memilih dia
Makanya pas debat tuh nonton jgn asal gemoy2 lah di coblos,makanya pas debat itu menonton jangan asal gemoy lah di coblos
cukup 1 periode,cukup periode
taubat ya 🤣,taubat iya
nyesel gw,sesal saya
pasti termol ini 😂,pasti termol ini
dulu aja getol ya ka oke gas oke gas...😂,dulu saja getol iya kakak oke gas oke gas
kalo komen jangan sambil nangis 🤣,kalau komen jangan sambil menangis
betul termaksud pak Anis mau di kriminalisasi nya😀😁🫢,betul termaksud pak anis mau di kriminalisasi nya
ni kerjaan Mulyono?,ini pekerjaan mulyono
itu hukum sudah ad bukti bukti kuat,itu hukum sudah ada bukti bukti kuat
trnak kebo onta muncull...,trnak kebo onta muncul
24℅ 😂,
Hasto emng salah dekk dia terbukti menyuap😂😂,hasto memang salah adik dia terbukti menyuap
Menyuap siapa?,menyuap siapa
apakah Hasto pejabat negara?,apakah hasto pejabat negara
Buzzer hasto ya bang 😂😂😂,buzzer hasto iya bang
menyuap mantan komisioner KPU kau tau demi siapa dia menyuap?? DEMI HARUN MASIKU MASUK KE SENAYAN 😂😂,menyuap mantan komisioner komisi pemelihan umum kamu tahu demi siapa dia menyuap demi harun masiku masuk ke senayan
Kau kira kasus suap buat pejabat doang??? Blajar hukum makanya 🤡🤡🤡🤡,kamu kira kasus suap buat pejabat doang belajar hukum makanya
👍👍👍,
THO LOL,though tertawa
jangan pernah berharap pada negara konyol ini 😂,jangan pernah berharap pada negara konyol ini
rakyat sdh g percaya suvremasi hukum ini fakta dilapangan,rakyat sudah tidak percaya suvremasi hukum ini fakta dilapangan
"pemimpin itu harus adil,klo emg gabersalah ngapain dihukum ...",pemimpin itu harus adil kalau memang gabersalah sedang apa dihukum
"kalau gitu gak usah ada hakim donk, tinggal Presiden aja yg menentukan siapa yg salah, siapa yg gak bersalah...tutup saja semua pengadilan kalau gitu...",kalau begitu tidak perlu ada hakim dong tinggal presiden saja yang menentukan siapa yang salah siapa yang tidak bersalah tutup saja semua pengadilan kalau begitu
"lah org yg bersalah narkoba aja, klo dpt pengampunan dari presiden lolos dari terpidana mati, apalagi tom yg gasalah kocaggg","lah orang yang bersalah narkotika, psikotropika, dan obat terlarang saja kalau dapat pengampunan dari presiden lolos dari terpidana mati apalagi tom yang enggak salah kocag"
"semoga keputusan presiden ini dijadikan sebagai contoh supremasi hukum yg adil...dan semoga untuk diberlakukan juga pada masyarakat kecil demin keadilan, tanpa pandang bulu,tumpul ketas, tajam kebawah.
AAMIIN YRA🤲🤲🤲",semoga keputusan presiden ini dijadikan sebagai contoh supremasi hukum yang adil dan semoga untuk diberlakukan juga pada masyarakat kecil demin keadilan tanpa pandang bulu tumpul ketas tajam ke bawah amin ya rabbal alamin
saya stuju biar presiden aja karna banyak oknum hakim yg bajinggam rata2,saya setuju biar presiden saja karena banyak oknum hakim yang bajingam rata
buat apa..?? ya supaya mereka bisa dapet duit lah...🤣🤣,buat apa iya supaya mereka bisa dapat uang lah
kebijakan tom Lembong itu kepentingan rakyat BKN memperkaya diri. menstabilkan harga gula.,kebijakan tom lembong itu kepentingan rakyat bukan memperkaya diri menstabilkan harga gula
semua jg krn ulah mulyono and the gank wowo jg baeahan wiwi kok bwrkelanjutan saat ini wiwi msh berkuada,semua juga karena ulah mulyono and the gank prabowo juga baeahan jokowi kok bwrkelanjutan sat ini jokowi masih berkuada
tulisannya belibet..terlalu emosi ya🤭,tulisanya berbelit terlalu emosi iya
yg lebih kacau itu si raja jawa,yang lebih kacau itu sil raja jawa
buktinya kau kemeren pilih 02,buktinya kamu kemeren pilih
lah ini orang komen dimna dimna buzeer,lah ini orang komen dimna dimna buzzer
"Bpk: Prabowo Subianto Prajurit Sejati,tidak akan Menghianati NKRI🇮🇩, Pelan tapi Pasti semua akan Terbukti ⏰",bapak prabowo subianto prajurit sejati tidak akan menghianati negara kesatuan republik indonesia pelan tapi pasti semua akan terbukti
moga mogaa udh ga disetir lg deh sm yg ke 7 itu wkwkw smngttt pa prabwoo🫡,semoga semoga sudah tidak disetir lagi deh sama yang ke itu wkwk semangat pak prabwo
"aduh bang jngaan bcaraa fakta,ternak ada yg ngamuk ni😂😅",aduh bang jangan bcara fakta ternak ada yang mengamuk ini
Onta😁,onta
Otw malay,"on the way, sedang di jalan malay"
doyan banget main pahlawan2 an🤣🤭,suka banget main pahlawan an
Sang pahlawan mulai muncul.,sang pahlawan mulai muncul
raja solo sudah pensiun 😂,raja solo sudah pensiun
Pak Tom Lembong emang ga bersalah,pak tom lembong memang tidak bersalah
"dia yg menjarain, dia juga yg acting jd pahlawan",dia yang menjarain dia juga yang acting jadi pahlawan
"lagi cari muka ni yee, kami tetap membentangkan bendera one piece apapun alasannya",lagi cari muka ini iya kami tetap membentangkan bendera satu piece apapun alasanya
"waduuh, beraninya wowo sama wiwi",waduh beraninya prabowo sama jokowi
Ini Baru Presiden yg Bijaksana Membebaskan Hukum yg Berbau Politik termasuk Bambang Tri korban Mulyono,ini baru presiden yang bijaksana membebaskan hukum yang berbau politik termasuk bambang tri korban mulyono
TOM HARUS TUNTUT HAKIM YANG MENJARAKAN DIA..DAN GANTI RUGI 5000 T,tom harus tuntut hakim yang menjarakan dia dan ganti rugi t
inilah akibat hukum pesanan dan peemintaan. negara kita sdh rusak,inilah akibat hukum pesanan dan pemintan negara kita sudah rusak
tom Lembong itu 1 persen pun ga makan duit negara ...dia ngambil keputusan juga Ats perintah persiden saat itu ....dan Jokowi tidak pernah hadir di persidangan ...,tom lembong itu persen pun tidak makan uang negara dia mengambil keputusan juga atas perintah presiden sat itu dan jokowi tidak pernah hadir di persidangan
"Dagelan Politik, rakyat kecil tetap yang jadi korban",dagelan politik rakyat kecil tetap yang jadi korban
Fix jokowi prabowo bersebrangan,memperbaiki jokowi prabowo berseberangan
"akhirnya pak Prabowo
menggunakan hati nuraninya dlm melihat kesesatan hukum terkait putusan tom Lembong.
mantap pak Prabowo",akhirnya pak prabowo menggunakan hati nuraninya dalam melihat kesesatan hukum terkait putusan tom lembong mantap pak prabowo
ps08 udh mulai lpas dr solo...mantappp,play station sudah mulai lpas dari solo mantap
Rakyat jadi dibikin bingung..seperti main sinetron..lieurrrrr,rakyat jadi dibuat bingung seperti main sinema elektronik pusing
Prabowo SDH mulai menemukan jlnnya sendiri,prabowo sudah mulai menemukan jlnya sendiri
ternak 00n mendadak menghilang dri line.😂😂😂,ternak dan mendadak menghilang dari line
berarti harus ada punishment ke hakim,berarti harus ada punishment ke hakim
waduh pemimpin NPD,waduh pemimpin npd
giliran yg elit pd dapat pengampunan.. giliran rakyat kecil mlh dihukum yg gk selayaknya. 🤣🤣🤣🤣,giliran yang elite pada dapat pengampunan giliran rakyat kecil malah dihukum yang tidak selayaknya
"GENK SOLO MULAI KETAR KETIR,..!!!",geng solo mulai ketar ketir
Cerita nya Pak Prabowo sudah mulai berani sama raja solo,cerita nya pak prabowo sudah mulai berani sama raja solo
"sebnrnya 2 tokoh itu tidak harus dpt abolisi..dibebaskn bersih dr kasus pidana, krn mereka tidak salah, kasusnya pidana nya juga rekayasa..",sebnrnya tokoh itu tidak harus dapat abolisi dibebaskn bersih dari kasus pidana karena mereka tidak salah kasusnya pidana nya juga rekayasa
padahal buzzernya udah mati2an belain pengadilan 😂,padahal buzernya sudah matian membela pengadilan
"waduh buzzer jadi bingung ini, kemarin udah jelekin tom lembong eh malah presiden sendiri yang membebaskan🤣",waduh buzzer jadi bingung ini kemarin sudah menjelekkan tom lembong eh bahkan presiden sendiri yang membebaskan
"Tom lembong angkat jadi mentri aja,Tanggung lah pak dewan",tom lembong angkat jadi menteri saja tanggung lah pak dewan
Ada yang jadi pahlawan kesiangan ni😌🗿,ada yang jadi pahlawan kesiangan ini
Alhamdulillah pak tom bebas.,alhamdulillah pak tom bebas
Pasti Nanti Kasus Si Roy Suryo Juga Dapet Abolisi dari Presiden😂😂😂 maklum Ada ORANG BESAR😂😂😂,pasti nanti kasus sil roy suryo juga dapat abolisi dari presiden maklum ada orang besar
"ada beberapa kecurigaan :
1. takut dibawa ke ranah internasional
2. takut menteri2 perdagangan rentang periode lainnya di usut jg
3. jika pak tom di berikan abolisi, bisa jadi kasus2 yang menjerat kroni bsa jga diberikan hal tsb
4. caper, kenapa gak dr kmaren2 kenapa baru sekarang ?!!!!
5. masih banyak kemungkinan2 lainnya",ada beberapa kecurigan takut dibawa ke ranah internasional takut menteri perdagangan rentang periode lainya di usut juga jika pak tom di berikan abolisi bisa jadi kasus yang menjerat kroni bisa juga diberikan hal tersebut cari perhatian kenapa tidak dari kemarin kenapa baru sekarang masih banyak kemungkinan lainya
nice🔥🔥,bagus
action..!!!!!!..... cut. cut. cut😝,action cut cut cut
Yesss👍🏻👍🏻👍🏻👍🏻,iya
"My hero is back, Prabowo 🤩",my hero is kembali prabowo
"perintahnya itu impor melalui bumn bukan swasta, dan juga TL juga ga ikut rakor antar kementerian saat dia ambil keputusan itu, jadi ya dia buat keputusan yg tidak sesuai perintah",perintahnya itu impor melalui badan usaha milik negara bukan swasta dan juga lini masa juga tidak ikut rapat koordinasi antar kementerian sat dia ambil keputusan itu jadi iya dia buat keputusan yang tidak sesuai perintah
pengaca tom Lembong udh meminta Jokowi di hadirkan ...dan mantan Mentri BUMN Rini di hadirkan biar jelas ...Jokowi ga di hadirkan Rini tidak mau datang ...,pengaca tom lembong sudah meminta jokowi di hadirkan dan mantan menteri badan usaha milik negara rini di hadirkan biar jelas jokowi tidak di hadirkan rini tidak mau datang
"PT. PPI itu BUMN bg. yg menunjuk perusahaan swasta itu PPI. yg harus melalui BUMN itu kalo impor GKP. nah, yg d impor GKM, gadak peraturan yg melarang impor GKM melalui swasta",pt tapi itu badan usaha milik negara abang yang menunjuk perusahan swasta itu tapi yang harus melalui badan usaha milik negara itu kalau impor gereja kristen protestan nah yang di impor gkm gadak peraturan yang melarang impor gkm melalui swasta
"ente paham kasus keseluruhan gak sih,tl itu berkasus di pemendag yang di buat sendiri 117 2015,nah dia membuat kebijakan yang mengacaukan sistem yang ada pemendag 117 2015 itu masih di pake sampai 2020,sistem yang dia buat tenyata mengacaukan struktur yang ada dari kordinasi dll,knpa bisa begitu, karna sistem yang dulu lebih bagus,dan ketat,sama tl di permudah,tapi permudah justru merusak tatanan yang ada,yang biasanya mereka sudah tau tugas masing masing karna pemendag 117 2015,mereka jadi tidak mengerti tugas mereka,karna tl tanpa kordinasi",kamu paham kasus keseluruhan tidak sih lini masa itu berkasus di pemendag yang di buat sendiri nah dia membuat kebijakan yang mengacaukan sistem yang ada pemendag itu masih di pakai sampai sistem yang dia buat tenyata mengacaukan struktur yang ada dari kordinasi dulu kenapa bisa begitu karena sistem yang dulu lebih bagus dan ketat sama lini masa di permudah tapi permudah justru merusak tatanan yang ada yang biasanya mereka sudah tahu tugas masing masing karena pemendag mereka jadi tidak mengerti tugas mereka karena lini masa tanpa kordinasi
udah benar kok mbanya,sudah benar kok mbaknya
"mana ada bener dia bilang atas ijin presiden, padahal masalah bukan ijin presiden,tapi pemendag yang dia buat sendiri 🤣🤣🤣",mana ada benar dia bilang atas izin presiden padahal masalah bukan izin presiden tapi pemendag yang dia buat sendiri
"ya memang yg dia atur itu Import gula yg udah jadi baru BUMN, tapi kalau Gula mentah gak ada aturannya, dan bukti fakta persidangan tidak ada mens rea",iya memang yang dia atur itu impor gula yang sudah jadi baru badan usaha milik negara tapi kalau gula mentah tidak ada aturanya dan bukti fakta persidangan tidak ada menstruasi rea
"gw gak bicara men rea,kalo elo tanya apakah layak tom Lembong di penjara segitu,gw jawab gak layak,tapi kalo elo bilang tom Lembong gak slah,gw gak setuju dia punya kesalahan fatal,yang merasakan juga masyarakat,karna pemendag itu masih terus di pake hingga 2020,di mana waktu itu gula kita naik gila gilaan",saya tidak bicara men rea kalau kamu tanya apakah layak tom lembong di penjara sebegitu saya jawab tidak layak tapi kalau kamu bilang tom lembong tidak salah saya tidak setuju dia punya kesalahan fatal yang merasakan juga masyarakat karena pemendag itu masih terus di pakai sampai di mana waktu itu gula kita naik gila gilan
wkwkwk jokowi bolehkah impor swasta jaman tuh ada video-nya 🤣🤣,wkwk jokowi bolehkah impor swasta jaman itu ada video nya
"Dikira nyairin duit negara ber M M gitu gampang kali ya, kalo ngga jelas jelas amat mana mungkin bisa, ada banyak layer yang harus dilewati kali, ya kali sesimpel karena ngga ada rapat resmi dll.",dikira nyairin uang negara ber sama sama begitu mudah kali iya kalau tidak jelas jelas amat mana mungkin bisa ada banyak layer yang harus dilewati kali iya kali sesimpel karena tidak ada rapat resmi dulu
waktu itu pak Tom kerja kan atas perintah presiden karena waktu itu dalam keadaan darurat faham kata darurat gak?,waktu itu pak tom kerja kan atas perintah presiden karena waktu itu dalam keadan darurat paham kata darurat tidak
udah salah banyang ngomong kocak lu,sudah salah banyang bicara kocak kamu
kalok gitu suruh tom lembong sebarkan ke publik jokowi mengarahkan tom lembong inpor gula ..ke perusahaan tertentu..berani gk.,kalau begitu suruh tom lembong sebarkan ke publik jokowi mengarahkan tom lembong inpor gula ke perusahan tertentu berani tidak
sebarkan ke publik jokowi mengarahkan tom lembong mengenai impor gula...,sebarkan ke publik jokowi mengarahkan tom lembong mengenai impor gula
"Hahaha Tatut ngk bisa hadir karena mmg mereka lah yg BERSALAH, apalagi si JOKOWI mana mgkn dia mau datang Ijazah ASLI nya aja ngk mau diperlihatkan ke PUBLIK yaa.",haha tatut tidak bisa hadir karena mg mereka lah yang bersalah apalagi sil jokowi mana mungkin dia mau datang ijazah asli nya saja tidak mau diperlihatkan ke publik iya
"cba ntn podcast penjelsan Mahfud MD ttg kasus tom lembong,anda akan mngrti,knp akhirnya tom lembong akhirnya berslah 👍",coba menonton podcast penjelsan mahfud md tg kasus tom lembong anda akan mngrti kenapa akhirnya tom lembong akhirnya berslah
"gak ada, malah pak mahfud bilang tom lembong harus bebas karena fakta persidangan gak ada mens rea (niat jahat), ga ada mens rea artinya gk ada pidana",tidak ada bahkan pak mahfud bilang tom lembong harus bebas karena fakta persidangan tidak ada menstruasi rea niat jahat tidak ada menstruasi rea artinya tidak ada pidana
kalo gitu jokowi yg habis karna banyak kebijakan yg dikeluarkan memperkaya orang lain.,kalau begitu jokowi yang habis karena banyak kebijakan yang dikeluarkan memperkaya orang lah
"ntn aja yg gw blg,ada jga d situ d jlskn termsuk jokowi,pkknya kl ntn psti lu ngrti,krna pnjlsanx brdsrkan fakta hukum,jdi ga kya kta tebak""an d sni",menonton saja yang saya bilang ada juga di situ di jlskn termsuk jokowi pknya kalau menonton pasti kamu mengerti karena pnjlsanx brdsrkan fakta hukum jadi tidak kayak kita tebak an di sini
"d situ mahfud blg membingungkan kl secra hukum iya,benar krna mmnuhi 2 unsur yaitu merugikan negara dan memprkaya diri sndri/korporasi tpi kl scra politik hrusnya mntri sblm tom lembong jg hrs d periksa krna mlkukan hal yg sma",di situ mahfud bilang membingungkan kalau secra hukum iya benar karena mnuhi unsur yaitu merugikan negara dan memprkaya diri sendiri korporasi tapi kalau secara politik harusnya menteri sebelum tom lembong juga harus di periksa karena mlkukan hal yang sama
salah mulu...dassar anak abah sengkuni memang motifnya memecah belah bangsa lu pada,salah melulu dasar anak ayah sengkuni memang motifnya memecah belah bangsa kamu pada
watak onta begini 😂😂,watak onta begini
bukan presiden yg menjarain ya,bukan presiden yang menjarain iya
yaelah polos bgt bre,yaelah polos banget bre
kejagung kan pembantu presiden,kejaksaan agung kan pembantu presiden
bego jgn bego bego bgt apa 😭😭,bego jangan bego bego banget apa
"ni kasus 2023, lu yang polos, muda2 koplo*",ini kasus kamu yang polos muda koplo
women🤣,women
"Banyak-banyakin muhasabah sama lihat hal positif bang, supaya ga suudzon terus. Kalo suudzon terus, siapapun presidennya pikiran lo jelek terus",banyak perbanyak muhasabah sama lihat hal positif bang supaya tidak sudzon terus kalau sudzon terus siapapun presidennya pikiran kamu jelek terus
"udah kebaca polanya, dari kasus gas jg gitu 🤣",sudah kebaca polanya dari kasus gas juga begitu
"bukan prabowo bro, kerjaannya gengnya jokowi itu.",bukan prabowo saudara laki laki kerjanya gengnya jokowi itu
si jokodok yg menjarain.bukan Prabowo..tololll,sil jokowi kodok yang menjarain bukan prabowo tolol
masak sih😁,masak sih
"hakim yang memutuskan salah atau tidak pea,,bukan pemerintah ataupun pejabat ri",hakim yang memutuskan salah atau tidak peang bukan pemerintah ataupun pejabat mencari
"Mekanisme abolisi yang sebenarnya adalah Menteri Hukum yg mengusulkan permohonan abolisi kepada Presiden. Setelah itu, Presiden menerbitkan surat presiden (supres) untuk diajukan ke DPR. Selanjutnya, permohonan tersebut dibahas bersama DPR. Apabila DPR menyetujui, barulah Presiden dapat mengeluarkan Keputusan Presiden (Keppres) untuk memberikan abolisi. Jadi, eksekutif tidak memegang kewenangan penuh secara sepihak. Proses abolisi tetap harus melalui mekanisme formal yang melibatkan legislatif (DPR), sesuai sistem checks and balances.👍",mekanisme abolisi yang sebenarnya adalah menteri hukum yang mengusulkan permohonan abolisi kepada presiden setelah itu presiden menerbitkan surat presiden supres untuk diajukan ke dewan perwakilan rakyat selanjutnya permohonan tersebut dibahas bersama dewan perwakilan rakyat apabila dewan perwakilan rakyat menyetujui barulah presiden dapat mengeluarkan keputusan presiden keputusan presiden untuk memberikan abolisi jadi eksekutif tidak memegang kewenangan penuh secara sepihak proses abolisi tetap harus melalui mekanisme formal yang melibatkan legislatif dewan perwakilan rakyat sesuai sistem checks and balances
power play bre,power main bre
nah ini gua setuju... tp banyak yg gak nyadar sih,nah ini saya setuju tapi banyak yang tidak menyadari sih
hukum apa sandiwara ya???,hukum apa sandiwara iya
upp,up
belajar lagi...baru komen,belajar lagi baru komen
dituntut hakim bersalah ya final,dituntut hakim bersalah iya final
"belum final masih panjang, masih ada banding, kasasi, PK",belum final masih panjang masih ada banding kasasi penjahat kelamin
lgsg ditolong presiden bebas kacau ini giliran rakyat yg mencuri karena kelaparan presiden dan DPR diam2 Bae sungguh miris,langsung ditolong presiden bebas kacau ini giliran rakyat yang mencuri karena kelaparan presiden dan dewan perwakilan rakyat diam baik sungguh miris
komenmu menunjukkan bahwa kau tdk memahami kasus ini,komenmu menunjukkan bahwa kamu tidak memahami kasus ini
dgn di kasih abolisi tom lembong bersalah 😂😂😂,dengan di kasih abolisi tom lembong bersalah
abolisi dibebaskan dari segala tuduhan,abolisi dibebaskan dari segala tuduhan
Tau beda abolisi dan amnesti ?,tahu beda abolisi dan amnesti
"bedain abolisi sama amnesti aja gabisa, makanya kuliah sono",bedakan abolisi sama amnesti saja tidak bisa makanya kuliah sana
setuju,setuju
kau tau nggak apa isi printah presiden Jokowi pada tom lembong?,kamu tahu tidak apa isi printah presiden jokowi pada tom lembong
presiden tanda tangan soal apa ???,presiden tanda tangan soal apa
Kelembong,kelembong
lah emg adagiumnya jelas ngg ada hukuman bila tidak ada kesalahan,lah memang adagiumnya jelas ng ada hukuman bila tidak ada kesalahan
tau dari mna TDK bersalah ?,tahu dari mana tidak bersalah
lu gak ngikutin berita2. komentar2 pakar hukum. sama live2 pengadilan pak Tom ya? 😂,kamu tidak mengikuti berita komentar pakar hukum sama langsung pengadilan pak tom iya
kau jelaskan saja dari mna kau tau dia TDK bersalh?,kamu jelaskan saja dari mana kamu tahu dia tidak bersalh
"Gk ada mens rea, tau ga apa mens rea?",tidak ada menstruasi rea tahu tidak apa menstruasi rea
"dari mata yg melihat ketidak adilan, telinga yg mendengar kesaksian, hati yg tulus serta otak dan akal yg sehat",dari mata yang melihat ketidak keadilan telinga yang mendengar kesaksian hati yang tulus serta otak dan akal yang sehat
Coba jelaskan,coba jelaskan
Tidak ada niat jahat / niat korupsi,tidak ada niat jahat niat korupsi
apakah terpidana yg dibebaskan termasuk Bambang Tri? bukannya dia hrsnya SDH bisa BB sebagaimana Gus Nur??,apakah terpidana yang dibebaskan termasuk bambang tri bukanya dia seharusnya sudah bisa b sebagaimana gus nur
tepat,tepat
RIP hukum indonesia😭,rip hukum indonesia
"🤔🤔🤔
apa bukan yang memberikan perintah dan yg menyetujui akan ada pertanggung jawaban,
bukankah terjadi hal itu atas perintah
🤔
ya sudahlah",apa bukan yang memberikan perintah dan yang menyetujui akan ada pertangung jawaban bukankah terjadi hal itu atas perintah iya sudahlah
skanerio mereka ngab..,skanerio mereka ngab
udah bang jgn bawa² ternak... nt abang di blg ternak s3t4nn dan onta🙏,sudah bang jangan bawa ternak nanti abang di bilang ternak stn dan onta
masih ada tuh yg ngeyel pak tom salahm wkwk.. ngerasa lebih pinter dr pakar2 hukum yg udh profesor. 🤣🗿,masih ada itu yang mengeyel pak tom salahm tertawa kerasa lebih pintar dari pakar hukum yang sudah profesor
bhkan prof Mahfud MD kalah pintar dri mrka.😂😂😂🤣🤣🤣,bahkan prof mahfud md kalah pintar dari mereka
budak y4man tantrum,budak yman tantrum
o jelas,o jelas
setujuu,setuju
tdk signifikan utk rakyat...rakyat tetap suram.,tidak signifikan untuk rakyat rakyat tetap suram
takut kebusukan terbonhkar..makanya langsuk dapat amnesti..🤣🤣🤣🤣,takut kebusukan terbonhkar makanya langsuk dapat amnesti
sdh ditolong harusnya terimakasih sm pa presiden...,sudah ditolong harusnya terima kasih sama pak presiden
"ngapain terimakasih, wong emang dasarnya ga salah🤣",sedang apa terima kasih orang memang dasarnya tidak salah
la Dia gk salh 😏😏ngpain termksh😂😂,lah dia tidak salah ngapain termksh
tp.ttp.di.penjara...sm jaksa tolol,tapi tapi di penjara sama jaksa tolol
"mknh sekolah nyimak
maslah .dia gak slh.lou gk liat hakim bilang gak slh.kok tiba2 di than
mknya jngn suka liat ujung vidio doang",mknh sekolah menyimak masalah dia tidak salah loud tidak lihat hakim bilang tidak salah kok tiba di tahan makanya jangan suka lihat ujung video doang
yasss,ya
lahhhhh kalian ga tau skenarionya,lah kalian tidak tahu skenarionya
terima kasih sudah diberi amnesti klo gak yh dia penjara d ty,terima kasih sudah diberi amnesti kalau tidak ya dia penjara di terima kasih
Biasa org tolol mah bgt.. udh di tlong msh ngelunjak.. di biarin nnt di protes lg,biasa orang tolol adalah banget sudah di tolong masih ngelunjak di biarkan nanti di protes lagi
pelanggaran HAM lu mingkem 😂😂😂,pelangaran ham kamu diam
terimakasih udh dijln yg bner lah bnag wkwkwk,terima kasih sudah dijln yang benar lah bnag wkwk
yang ada harusnya presiden minta maaf karena sistem hukum masih bobrok,yang ada harusnya presiden meminta maf karena sistem hukum masih bobrok
mending di penjara aja biar yg lain yg lebih parah merugikan negara kena juga kalau cma dasar merugikan negara.dri pada terimakasih sama wowo untuk hal yg memang lembong tdk lakukan.,lebih baik di penjara saja biar yang lah yang lebih parah merugikan negara kena juga kalau cuma dasar merugikan negara dari pada terima kasih sama prabowo untuk hal yang memang lembong tidak lakukan
"padahal mah kalo mau jadi pahlawan beneran gausah tanggung2 penjarain aja jokowi🤣, tapi mana berani",padahal adalah kalau mau jadi pahlawan benaran tidak usah tanggung penjarain saja jokowi tapi mana berani
🤭 lucu Lo,lucu kamu
dan sebagian menterinya,dan sebagian menterinya
Niceee,bagus
Pun pak tom tetep dipenjara buat kesalahan yg ga jelas apa itu dia juga ikhlas jalaninnya kagak butuh2 amat dibantu deh…,pun pak tom tetap di penjara buat kesalahan yang tidak jelas apa itu dia juga ikhlas jalaninya tidak butuh amat dibantu deh
saya bakal berterimakasih kalo hakim dan jaksa yg urus kasus tom dipenjara,saya bakal berterimakasih kalau hakim dan jaksa yang urus kasus tom di penjara
Terima kasih ngapain dngook 🤣,terima kasih sedang apa dngok
real banget. kalok mereka ngotot penjarakan tom sama Hasto kemungkinan bakal di ungkit2 pas debat pilpres tahun 2029,real banget kalau mereka mengotot penjarakan tom sama hasto kemungkinan bakal di ungkit pas debat pemilihan presiden tahun
ga ada buzer dull. kalau salah ya hukum bukan di bela,tidak ada buzzer dul kalau salah iya hukum bukan di bela
trus kenapa prabowo ngasih abolisi tuh?,terus kenapa prabowo memberikan abolisi itu
🤣🤣🤣🤣🤣🤣 cuuiihhhh !!! tek !!,cih tek
"cmn unsur politik, hasto yg nyuap diajukan abolisi jg.",cuma unsur politik hasto yang nyuap diajukan abolisi juga
banyak buzer bertebaran sok sokan belain hakim😂 skrg mau bela hakim apa prabowo?,banyak buzzer bertebaran sok sokan membela hakim sekarang mau bela hakim apa prabowo
kalau salah ya salah kalau benar ya benar. probowo juga cuman meredam dampaknya aja🤣biar anak2 Abah seneng🤣,kalau salah iya salah kalau benar iya benar probowo juga cuma meredam dampaknya ajabiar anak ayah senang
caerr 700 perak,caer perak
Kabeh di bilang buzzeer bayaran. mulut mu e tak sumpel i duit turah2 boss. bok kiro i kene wng kere PO piye. bjng.,semua di bilang buzzer bayaran mulut mu e tidak sumpel i uang lebih bos bok kira i sini wng tidak pu uang po bagaimana bjng
buzzer mulyono yg ngerusak nama presiden,buzzer mulyono yang merusak nama presiden
buzzer mulyono bg. bukan prabs,buzzer mulyono abang bukan prabs
contohnya si @ubbuyadi98 😂,contohnya sil
wkwkw,wkwk
dah panen dosa malah 😂,sudah panen dosa bahkan
😂,
🤣🤣🤣,
🤣,
🤣,
ini mah skenario geng Solo.,ini adalah skenario geng solo
"justru ini ngecounter geng solo, wong sekelas hasto yg jelas lawan geng solo dikasih amnesti sama pak prabowo😂",justru ini ngecounter geng solo orang sekelas hasto yang jelas lawan geng solo kasih amnesti sama pak prabowo
katanya plonga-plongo🤣😂🤣,katanya plonga plongo
