text,cleaned
"bisa kalau dia menyalahi aturan, kan semua udah ada proses nya, apalagi menyangkut bumn yang notabene adalah usaha negara",salah atur proses sangkut badan usaha milik negara notabene usaha negara
lantas knp cuma tom yg di proses,lantas tom proses
"bukan korupsi, tapi melaksanakan tugas dari mulyono, ahirnya di berikan abolisei oleh presiden",korupsi laksana tugas mulyono akhir ikan abolisei presiden
knp mantan presiden nya gk di proses... dia lah yg memerintahkan.. yg wajib di usut itu mantan presidennya bro... bukan pk Tom Lembong...,mantan presiden proses perintah wajib usut mantan presiden saudara laki laki jahat kelamin tom lembong
ikn? kereta cepat? bandara Kertajati?,ikn kereta cepat bandara kertajati
korupsi bukan sekefar memperkaya orang lain tapi harus ada niat jahat. kalo tanpa itu namanya kcic,korupsi sekefar kaya orang niat jahat nama kcic
"mulyono memberikan intruksi impor melalui bumn dan si TL mengimpor melalui koperasi, kan dari proses nya aja udah salah. kebijakan mulyono bener dengan impor gula karena saat itu kita kekurangan pasokan gula.",mulyono beri intruksi impor badan usaha milik negara sil lini masa impor koperasi proses salah bijak mulyono benar impor gula sat kurang pasok gula
"emang ad bisnis yg tdk mau untung, kalo atas dsar perkaya perusahaan, pasti semua perusahaan yg kerjsama pemerintah pasti terlibat😂",bisnis untung atas dasar kaya usah usah kerjsama perintah libat
"karena tom yang mengambik keputusan, istilahnya gini kamu di suruh ibumu beli gula di toko A (karena itu toko ibumu) , ternyata kamu belinya di toko (B) apakah kamu salah? ya tentu. terus siapa yang di hukum? Kamu atau penjual toko B? ya kamu karena letak salahnya di kamu",tom mengambik putus istilah suruh ibu beli gula toko a toko ibu nyata beli toko b salah iya terus hukum jual toko b iya letak salah
ada korupsi nya ngga? kalau ada laporin simple dengan bukti yang cukup ya,korupsi lapor sederhana bukti cukup iya
Makanya di suruh sama presiden saat itu lewat bumn karena apa? supaya untung nya bisa kembali ke negara tapi si TL impor lewat beberapa koperasi,suruh presiden sat lewat badan usaha milik negara untung negara sil lini masa impor lewat koperasi
siapa juga yg mau kerja gak dapat untung?,kerja untung
tapi kalau kita menganut undang undang no 31 tahun 1999 yang di ubah ke uu no 20 thn 2001 di situ tertulis jelas jika memperkaya diri sendiri dan orang lain di sebut korupsi,anut undang undang no tahun ubah no tahun situ tulis jelas kaya orang sebut korupsi
"jangan jangan , jangan jangannnn, yg lgi di ributin jg bkal di ttup",ribut bakal tup
"karena kalau banding hakim pasti kalah, prabowo kan naikin gaji hakim 200%, masa iya gaji tinggi tapi salah tangkep🗿",banding hakim kalah prabowo naik gaji hakim masa iya gaji tingi salah tangkap
hukum Konoha gak bisa dianalisis pakai ilmu hukum normal.,hukum konoha analis pakai ilmu hukum normal
mereka masih mengajukan banding tapi langsung di kasih grasi dan abolisi oleh presiden...soalnya kasus tom lembong menyangkut nama jokowi yg buat kebijakan..mungkin kalau banding mereka di terima otomatis jokowi harus bersaksi..jadi takut sendiri mereka..🤣,aju banding langsung kasih grasi abolisi presiden soal kasus tom lembong sangkut nama jokowi bijak banding terima otomatis jokowi saksi jadi takut
mereka melakukan persekongkolan jahat.,laku sekongkol jahat
karena kasusubya dipaksakan dan tidak ada mensrea...ini titipan...😂😂,kasusubya paksa mensrea titip
"bener banget Om, berita lain mulai di up.",benar banget om berita mulai up
"pemblokiran dr PPAT dibuka lg atas saran presiden, biar ada rasa2 pahlawannya.... 😂",blokir pat buka atas saran presiden biar rasa pahlawanya
karena tom bakalan nyangkut 4 menteri lainnya yang melakukan hal yang sama termasuk zul has. 😞,tom sangkut menteri lai laku masuk zul has
sedangkan hasto hasil lobi biar gak diributin 5 tahun sama PDIP.,hasto hasil lobi biar ribut tahun partai demokrasi indonesia juang
"artinya rakyat ga dibungkam dong?
kita koar2 di sosmed setidaknya masih diperhatikan.
setiap kebijakan juga liat respon rakyatnya, menerima atau menolak. klo menerima yaa lanjut, klo menolak yaa dikaji ulang.",arti rakyat bungkam teriak sosial media perhati bijak lihat respon rakyat terima tolak terima iya lanjut tolak iya kaji ulang
betull pan nik😂😂,betul nik
"simple, artinya ga bsa kerja ... masa nunggu reaksi rakyat dulu, kbijakannya ga dipikirin matang2. dr gas melon udh jd pahlawan kesiangan. 😂",sederhana arti kerja masa nungu reaksi rakyat kbijakanya pikir matang gas melon jadi pahlawan siang
"betul... dan kalau disimak pernyataannya.
Tom di bebaskan,dapat ampunan? tersirat dan terkesan beliau tetap msh bersalah dan kesannya jokowi dan prabowo baik hati beri ampunan..
Tricky dan licik...",betul simak nyata tom bebas ampun sirat kesan beliau tetap salah kesanya jokowi prabowo baik hati beri ampun tricky licik
cakep,cakap
benar king,benar raja
masuk😂,masuk
"menurutku kasus ppatk di hidupkan, buat ngredam data penduduk indo yg ""digadai"" presiden ke amerika",turut kasus patk hidup ngredam data duduk indonesia gadai presiden amerika
iya betul smua yg berhubungan dgn tariff AS,iya betul hubung tarif as
Sepakat,sepakat
https://vt.tiktok.com/ZSSSqGvpK/,
💸⚖️,
ooh jadi klw misalnya supir tdk punya niat nabrak org tapi akhirnya nabrak itu TDK bisa di hukum ?,jadi misal supir punya niat tabrak orang akhir tabrak hukum
ooh gitu ya ?? saya tanya misalnya kamu supir mobil TDK ada kamu nabrak org org tersebut mati kamu TDK ada niat nabrak terus apakah jamu TDK di hukum oleh aturan hukum ?,iya tanya misal supir mobil tabrak orang orang sebut mati niat tabrak terus jamu hukum atur hukum
Presiden aja minta di bebasin,presiden minta bebasin
"hubungi saya
kue di rumah saya masi ada mas",hubung kue rumah mas
aturan itu SDH ada sejak lama yg namanya abolisi dan amnesti jdi jngn hau pikir baru sekarang ada,atur nama abolisi amnesti jadi hau pikir baru
kok larinya ke kue ???,lari kue
lu minta penjelasan melalui komentar ya ga mungkin lah penjelasan singkat ny pak tom itu menjalankan perintah presiden juga saat menjabat,minta jelas komentar iya jelas singkat pak tom jalan perintah presiden sat jabat
iya isi printah presiden itu apa bunyinya bisa jelaskan nggak ?,iya isi printah presiden bunyi jelas
"prcuma bg, dia orng jawa, termul",abang orang jawa termul
"Ikutin berita sidang"" saksi biar tidak Gagal Paham",ikut berita sidang saksi biar gagal paham
"jawaa..jawaa....
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",jawa jawa
"kepo sekali kau ini,brapa kerugian negara yg dikorupsi",tahu urus orang rugi negara korupsi
kau jwb saja apa Pertanyanku bukan ngomong kerugian negara,jawab pertanyanku bicara rugi negara
emang org di hukum harus ada kerugian negara dulu ?,orang hukum rugi negara
ya jelaslah,iya jelas
Ndak nyambung,sambung
"halah jawa rupanya,pantesss",alah jawa rupa
tau dari yang memerintah kan pak tom yaitu Jokowi,tahu perintah pak tom jokowi
lah klo ga merugikan sama sekali mau dihukum pke alasan apa?orang kok unik😂,rugi hukum pakai alas orang unik
kita bisa debat sambil makan kue bung,debat makan kue bung
Prabowo Masih dilingkungan yang lama . semua nya masih dikuasai pemimpin terdahulu .,prabowo lingkung asai pimpin
"bener bener negara ku ini 🥺🥺 terus ngapain ada hakim dan sidang yg bertele"" 🥺🥺",benar benar negara ku terus hakim sidang tele
Ngakak😂,tertawa
Pahlawan kesiangan yg udah disetting,pahlawan siang ting
pahlawan wkwk😂,pahlawan tertawa
👏👏👏👏,
🤣🤣🤣,
"iya, huuaaahahaaa",iya huahaha
💸⚖️,
mainya pahlwan trus bang,main pahlwan terus bang
nanti nangis di ciduk aparat,menang ciduk aparat
Wah ada yg sepemikiran sama gueh 🤣,pikir gueh
priittt terlalu jujur😂,prit jujur
bisa aja lu bang,bang
biar keliatan pahlawan gitu di mata ternaknya 🤣🤣🤣,biar lihat pahlawan mata ternak
begitulah,
kesiangan donk,siang
"bukan kita bro,yg disebelah🥺😁",saudara laki laki belah
setuju🤣🤣🤣🤣,tuju
"yups bener banget,dramanya mudah di tebak.PAHLAWAN YG BUAT UH VALIDASI 😄",iya benar banget drama mudah tebak pahlawan uh validasi
namanya juga sinetron Indonesiar😂,nama sinema elektronik indonesiar
Otak udangg🤣,otak udang
terimakasih apaan? kan emang gak bersalah,terima kasih salah
nyenyenye,nyenyenye
👍,
"betul, selalu di akhir munculnya. Lucunya yang selalu ngomong tuh si Dasco setiap jadi pahlawan",betul akhir muncul lucu bicara sil dasco jadi pahlawan
"lihat track record pak Prabowo, siapa saja ditolong, meskipun ada org yg ditolong beliau tapi menghina beliau...",lihat track record pak prabowo orang beliau hina beliau
tipikal termul😂,tipikal termul
lah yang konflik Jokowi bareng tu berdua terus kalian teriak dimana KEADILAN terus dikasih malah gini yeeeeuy lucu kamu,konflik jokowi bareng terus teriak adil terus kasih yeuy lucu
"ya kalo beneran keadlian mah dari vonisnya pasti gak bersalah, lah ini udah vonisnya ga bener eh masih diintervensi presiden buat main pahlawan2 an🤣, eksekutif yudikatif main2 semua🤭",iya benar keadlian vonis salah vonis benar eh dintervensi presiden main pahlawan an eksekutif yudikatif main
"Gak di tolong hukum negara sudah tidak benar, padahal cuman adu banding untuk meluruskan hukum. Pas ditolong dibilang main pahlawan pahlawan. udah kenak kejiwaan kau, periksana kejiwaan. Status Prabowo Presiden, punya kewajiban membantu dengan warga negaranya. disana kau garis bawahi, sekolah itu yang benar, jangan ikutan fomo.",hukum negara benar adu banding lurus hukum pas bilang main pahlawan pahlawan nak kejiwan periksana kejiwan status prabowo presiden punya wajib bantu warga negara garis bawah sekolah benar ikut fomo
negara tipu tipu🤣🤣,negara tipu tipu
salah mulu...dassar anak abah sengkuni memang motifnya memecah belah bangsa lu pada,salah melulu dasar anak ayah sengkuni motif pecah belah bangsa
PADAHAL BARU TD SIANG MANGGIL PPATK SOAL PEMBLOKIRAN . terimkasih pak prabowo kalau bgtu. walaupun sering terlambat😁😁😁,baru siang mangil patk soal blokir terima kasih pak prabowo lambat
"Bener, mulai cari panggung 🤣🤣🤣, sdh bisa kebaca 😁😁😁",benar mulai cari pangung baca
sepakat ini gaya main presiden konoha yg baru,sepakat gaya main presiden konoha baru
"Mekanisme abolisi yang sebenarnya adalah Menteri Hukum yg mengusulkan permohonan abolisi kepada Presiden. Setelah itu, Presiden menerbitkan surat presiden (supres) untuk diajukan ke DPR. Selanjutnya, permohonan tersebut dibahas bersama DPR. Apabila DPR menyetujui, barulah Presiden dapat mengeluarkan Keputusan Presiden (Keppres) untuk memberikan abolisi. Jadi, eksekutif tidak memegang kewenangan penuh secara sepihak. Proses abolisi tetap harus melalui mekanisme formal yang melibatkan legislatif (DPR), sesuai sistem checks and balances.👍",mekanisme abolisi benar menteri hukum usul mohon abolisi presiden presiden terbit surat presiden supres aju dewan wakil rakyat lanjut mohon sebut bahas dewan wakil rakyat dewan wakil rakyat tuju baru presiden keluar putus presiden putus presiden beri abolisi jadi eksekutif pegang wenang penuh cara pihak proses abolisi tetap mekanisme formal libat legislatif dewan wakil rakyat sesuai sistem checks and balances
"iya nih Wowo pahlawan sampai bisa keokin Anies,ganjar🤪",iya prabowo pahlawan keokin anies ganjar
komen paling kereen,komen keren
agak lain emang hobi manchild satu itu 🤣,hobi manchild satu
anak abah ya,anak ayah iya
"lg cari masssa coy dgn kebijakan2 yg viral semena2, tariff AS & ambalat",cari masa coy bijak viral semena tarif as ambalat
"Tarif as apaka hanya untuk indonesia saja sy tanya,dan apaka anda paham duduk persoalan ambalat tolong di jwb,jangan apa yg di lakukan pemerintah semua nya sala",tarif as indonesia tanya paham duduk soal ambalat jawab laku perintah sala
"tariff 19% tp timbal baliknya semena2, ga seimbang, lu baca aja byk terjemahannya. penyerahan datapun ke amerika, knp ga timbal balik data warga amerika diserahkan ke Indo. soal ambalat?? meeeeooooonggggg kecebur got",tarif timbal balik semena imbang baca bak jaha serah data amerika timbal balik data warga amerika serah indonesia soal ambalat meong cebur got
prettt,pret
Jokowi pro cina Prabowo pro amerika,jokowi profesional cina prabowo profesional amerika
"sptinya sy sependapat dg anda,dg smkin bny tuntutan thd jkw,imbas pd mnrnnya elektabilitas jkw,prab g mw t'seret,scra kebjkn2ny yg aneh-aneh,,",sptinya bothnewyear tuntut hadap jokowi imbas mnrnya elektabilitas jokowi prab now watching t seret cara kebjkny aneh aneh
meooonggggg,meong
ama malaysia aja meooonggg,malaysia meong
Coba klo disuruh milih prabowo ap jokowi,coba suruh pilih prabowo aplikasi jokowi
rizik,rizieq
"sepertinya bukan Prabowo juga yg ngasih ide itu, tiba2 rame di netizen Indonesia. Baru Prabowo pusing kemarin negonya gitu.",prabowo beri ide tiba ramai warganet indonesia baru prabowo pusing kemarin negonya
Anis pro Yaman??,anis profesional yaman
anda mencret salah jokowi🤣,mencret salah jokowi
JOKOWI PRO CHINA (PKI),jokowi profesional cina partai komunis indonesia
"ga usah 2029, kayanya Jokowi jg ud ditinggalkan skrg",perlu jokowi ditingalkan
2029 keluarga jokowi akan tamat karir politiknya.bisa juga semuanya di penjara.,keluarga jokowi tamat karir politik penjara
jokowi nyngir,jokowi nyngir
Gibran jdi presiden,gibran jadi presiden
"Apa...yg bener jadi PRESIDEN,super DUPER JAUH jadi PRESIDEN.
Rakyat tdk BODOH...mau bikin kecurangan lagi di KPU hahahaha sangat keliatan kalau GIBRAN jadi PRESIDEN siapa yg mau pilih.",benar jadi presiden super duper jauh jadi presiden rakyat bodoh bikin curang komisi pemelihan umum tertawa lihat gibran jadi presiden pilih
sudah by design...🤟,by desain
"dikit"" ternak, mknya kau kerja!! jgn jdi pengangguran😏",ternak kerja jadi penganguran
"rapat g berguna bgi rakyat, mendingan kau bubarlah ngabisin duit rakyat saja",rapat rakyat baik bubar ngabisin uang rakyat
🤪😜,
🤣🤣🤣 ternak mukidi sen kiri belok kanan..,ternak mukidi sen kiri belok kanan
ternyata babu yaman,nyata babu yaman
tapi fakta kan?,fakta
😂😂😂.. pada mengelinjang kejet-kejet mereka bang..,mengelinjang jet jet bang
😁,
kampung apa2 dibilang ternak,kampung bilang ternak
kebanyakan makan Rinso kau ni,makan rinso
hahaha,haha
lu dukung siapa sebenerny,dukung sebenerny
"dukung pengadilan, ga ada urusan dgn politik😏",dukung adil urus politik
pengadilan tolol macam jokodok tolol?,adil tolol jokowi kodok tolol
ternak mulyono😜,ternak mulyono
IYAA DI JAGA MULYONOO,iya jaga mulyono
Ternak pemakan kotoran Mulyono lagi kepanasan 😅😅😅😅,ternak makan kotor mulyono panas
YERNAK JOKODOK YA?,yernak jokowi kodok iya
"Dahlah ternak, uang mulyono udah menipis. Tobat ajak cari kerjaan lain",dah ternak uang mulyono tip tobat ajak cari kerja
elu ntn yg mahfud md d podcastx renal gazali,tonton mahfud md podcastx renal gazal
klo guooblookkkk jngn koar2... bukan salah impornya.. tapi ke swasta,goblok teriak salah impor swasta
kayak tau aja d printah.. apa.an yg printah dan msalhnya aja lu gk nyambung 🤣,kayak tahu printah an printah msalhnya sambung
"kalo gitu,jokowi ganti yg diadili",jokowi ganti adil
TOP KOMEN,top komen
"kalo gak paham gausah komen...lucu tauk..
😂",paham usah komen lucu tahu
Loe paham gak?,paham
"KALAU TIDAK ADA APA2 NYA MANA MUNGKIN NEGARA DI RUGIKAN 194 M , INI LEBIH LICIK DARI TUPAI ....🤣",negara rugi licik tupai
emangnya tom lembong bodoh...,tom lembong bodoh
bkn 1 persen tpi 1 perak aja kagak,persen perak
apa printah Jokowi coba sebutkan,printah jokowi coba sebut
caba lihat Tonto penjelasan honmanparis tentang kasus tom Lembong biar anda paham,caba lihat tonto jelas honmanparis kasus tom lembong biar paham
ga makan tapi swasta yg kenyang.... sdh masuk disebut syarat korupsi,makan swasta kenyang masuk sebut syarat korupsi
"lo belain pejabat, lo dapat apa...
di penjara pun hidup masih enak dia, coba kalau rakyat gak punya, dah si skip",bela jabat penjara hidup enak coba rakyat punya sil skip
katamu,kata
asal mangap 😎,asal mangap
"justru disitu letaknya.
karena publik paham.
tokoh tokoh penting sudah bersuara.
jika tom Lembong tidak ada unsur memperkaya diri tapi tetap dihukum.",situ letak publik paham tokoh tokoh penting suara tom lembong unsur kaya tetap hukum
hasto.salah..tolol...sdh nyuap,hasto salah tolol nyuap
semua.krn memang ngk ada unsur pidana cuk!!ini kasus yg sengajandi bngun krn sokongan gank mulyono.,unsur pidana cuk kasus sengajandi bangun sokong gank mulyono
"Makanya gua bingun, apa yg harus dihapus , kasusnya aja kaga ada ,🤣",bingun hapus kasus
kocak,kocak
ya emang tdk salah,iya salah
abolisi yang intinya penghapusan dari segala tuntutan dan denda. Jaksa ga bisa ngutik2 lagi,abolisi inti hapus tuntut denda jaksa ngutik
Alhamdulillah.,alhamdulillah
syukur kalau tl bebas,syukur lini masa bebas
klo gk bersalah berarti jaksa dan hakimnya yg salah,salah arti jaksa hakim salah
iya bebas bang. biasa lah pahlawan kesiangan muncul🗿,iya bebas bang pahlawan siang muncul
iya,iya
Baca definisi abolisi,baca definisi abolisi
"emang gak salah kok , Prabowo Subianto presiden Indonesia terbaik membela lawan politiknya Krn gak salah",salah prabowo subianto presiden indonesia baik bela lawan politik salah
Aljzkro pak jawabannya 🙏,aljzkro pak jawabanya
penghentian perkara,henti perkara
"pak Tom di ajukan untuk di berhentikan kasusnya lewat perintah presiden secara legal. namanya abolisi. jadi nanti dianggap secara hukum kasusnya dihapus...
otomatis pak Tom bebas tanpa syarat apapun. itu pun jika pak Tom mao ambil kebijakan ini.",pak tom aju henti kasus lewat perintah presiden cara legal nama abolisi jadi diangap cara hukum kasus hapus otomatis pak tom bebas syarat pak tom ambil bijak
ya dong..,iya
bukan cuma Tom Lembong... tapi banyak koruptor lainnya sejumlah 1116 orang koruptor bebas....,tom lembong koruptor lai jumlah orang koruptor bebas
klo pemblokiran rekening & tanah yg nganggur dibatalkan juga,blokir rekening tanah ngangur batal
"yg blokir rek di batalkan,tanah blm dgr",blokir rek batal tanah dengar
"targetnya emang ini, kena kan 😁",target kena
kaga ngaruh... udah cukup 1 periode,pengaruh cukup periode
g da urusan sama tom lembong. cukup 1 periode,urus tom lembong cukup periode
"itu sebenarnya hak abolisi utk kedua terdakwa itu buat tolong Mulyono pula, soalnya KLO sampai vonis dijalankan. maka otomatis, ikn dan kereta cepat bisa diperkarakan dimana menurut ICW temuannya sudah didapat 24 titik perkara penanganan pembangunan IKN yg terindikasi korupsi.",benar hak abolisi dua dakwa mulyono soal vonis jalan otomatis ikn kereta cepat perkara turut icw tua titik perkara tangan bangun ikn indikasi korupsi
Di ijazah palsu sudah tidak bisa tertolong,ijazah palsu
"ijazah palsu itu pasti gagal malah, soalnya dasar hukumnya absurd. sebenarnya itu propaganda mereka pula. biar indeks popularitas Mulyono masih tinggi JD partainya yg baru nanti bisa bertarung di tahun 2029.",ijazah palsu gagal soal dasar hukum absurd benar propaganda biar indeks popularitas mulyono tingi jadi partai baru tarung tahun
Tidak begitu juga justru ijazah palsu itu pintu masuk untuk membongkar kasus2 jokowi yg lainnya.,ijazah palsu pintu masuk bongkar kasus jokowi lai
Mulyono justru tidak tertolong dengan adanya abolisi dimana masyarakat tau kalau kasus impor gula itu cacat hukum indikasi kriminalisasi itu dari siapa anda pasti tau,mulyono abolisi masyarakat tahu kasus impor gula cacat hukum indikasi kriminalisasi tahu
"absurd bro ntar malah kalau dipaksakan, UGM pasti jatuh akreditasinya KLO sampai Mulyono diteruskan pemeriksaannya, trus Megawati dan Prabowo pun bisa diperiksa hukum pula dalam Pilgub jakarta dan pilpres 2014 2019. padahal yg paling masuk akal malah dengan dasar hukum vonis tom Lembong ini aja dijadikan dasar hukum pemeriksaan Mulyono dalam pembangunan infrastruktur ikn, kereta cepat, dan esemka. maka kasus yg lebih besar bisa keluar semuanya. terlalu cepat abolisi ini dilakukan.",absurd saudara laki laki paksa ugm jatuh akreditasi mulyono terus periksa terus megawati prabowo periksa hukum pilih gubernur jakarta pilih presiden masuk akal dasar hukum vonis tom lembong jadi dasar hukum pemeriksan mulyono bangun infrastruktur ikn kereta cepat esemka kasus besar keluar cepat abolisi laku
"coba klo jokowi yg bersikap, dijamin suara tawon hutan mendengung",coba jokowi sikap jamin suara tawon hutan dengung
apa lagi tahu hoheng clup saos🤣🤣🤣,tahu hoheng clup saos
kata kawan gw sial nya cuma nasgor bu mega yg cocok di lidah pak gemoy😅,kata kawan sial nasi goreng bu mega cocok lidah pak gemoy
lau tau aja😁,kau tahu
"gw mah ga paham politik tp satu malam pas nongkrong setelah minum2 tiba2 kwn buka tiktok hasto di vonis 3,5 thn.trus dia bilang nasgor bu mega enak😅",paham politik satu malam pas nongkrong minum tiba kawin buka tiktok hasto vonis tahun terus bilang nasi goreng bu mega enak
semakin jelas terlihat jika Genk solo akan ketar ketir 😅.,jelas lihat geng solo ketar tir
"sebentar lgi antara Roy Suryo dan Jokowi akan d berhentikan,karna pak Prabowo udh paham ijazahnya jokowi",sebentar roy suryo jokowi henti pak prabowo paham ijazah jokowi
"Prabowo pusing timnya gerakannya blunder mulu, dibawah dibenturkan dengan masyarakat.",prabowo pusing tim gerakanya blunder melulu bawah bentur masyarakat
tapi serius kawan gw bilang begitu cuma nasgor bu mega yg cocok di lidah pak wowo😁😅,serius kawan bilang nasi goreng bu mega cocok lidah pak prabowo
😂😂😂😭,
sampean sepatutnya bicara seperti ini k para hakim.. ente salah jalan brow..🤣🤣🤣,sampean patut bicara hakim salah jalan brow
dia gak expect paling presidennya malah balik badan kan @alinezad 😂😂😂,expect presiden balik badan
😭😭😭😂,
🤣🤣🤣🤣,
ada strategi dan maksud lainnya pasti itu.cara pandang berpolitik itu ga bisa polos...,strategi maksud lai cara pandang politik polos
"Tom Lembong orang bersih dan pintar, sayang banget klo sampe d penjara.. ternak mul pasti kejang2 dngr brita ini",tom lembong orang bersih pintar sayang banget penjara ternak mul kejang dengar berita
ternak banteng ketawa dong,ternak banteng tertawa
Itu namanya Joint Petroleum Development Agreement (JPDA) & praktik bisnis migas udh 500 th. Kamu udh kerja di migas brp tahun?,nama joint petroleum development agrement jpda praktik bisnis mik gas bumi tahun kerja mik gas bumi tahun
bru kerja jadi buzzer nasionalis mulyono 2 hari😂😂😂,baru kerja jadi buzzer nasionalis mulyono hari
Ternak pemakan kotoran Mulyono lagi kepanasan 😅😅😅😅,ternak makan kotor mulyono panas
apakabar mulyono 🤣🤣🤣 amnesia ya,kabar mulyono amnesia iya
"emang presiden punya hak istimewa buat mgluarkan grasi , abolisi dan amnesti",presiden punya hak istimewa mgluarkan grasi abolisi amnesti
termul kelojotan kau😂,termul kelojot
berarti presiden memahami proses hukum ini tidak benar,arti presiden paham proses hukum benar
"hukumnya trsesat dan pres y takut jdi ngadu ke,,,",hukum trsesat pres takut jadi adu
"🤣lucu sekali kau ini
maka nya belajar biar tau",lucu ajar biar tahu
itulah,
"keren banget bro...nyerah dah gw , angel² Indonesia iki 😂😂",keren banget saudara laki laki serah susah indonesia
klo perang indonesia makin bangkrut,perang indonesia bangkrut
wait and see....,tunggu and
"Ketahuan gak lolos PPKN nih waktu SD 😂😂😂
Amnesti, kasasi, Grasi adalah hak prerogatif/hak istimewa Kepala Negara",tahu lolos pkn waktu sekolah dasar amnesti kasasi grasi hak prerogatif hak istimewa kepala negara
"Padahal dibawa ke pengadilan internasional 100% menang.
ini kompromi, kelak anak cucu pejabat Malaysia bkl klaim total milik Malaysia, Krn syratnya menguasai daerah tsb dlm bbrp tahun.",bawa adil internasional menang kompromi kelak anak cucu jabat malaysia klaim total milik malaysia syarat kuasa daerah sebut tahun
ternyata ternak,nyata ternak
ternak mulyono ngamuk,ternak mulyono amuk
RIP Hukum & DPR😭,rip hukum dewan wakil rakyat
udah pernah lebih parah pula ganti uu lewat paman,parah ganti lewat paman
"pk jkw i Miss you
pk Prabowo...no..no...",jahat kelamin jokowi i mis jahat kelamin prabowo no no
ini alasan yg paling logis...,alas logis
dan titipan napi hukuman mati ada dalam amnesti tsb..🤣,titip narapidana hukum mati amnesti sebut
iya ada 1000 lebih itu jgn2 999 nya kroni nya 🤣,iya kroni
nah ..bahaya tuch,bahaya
"Poin 1, soalnya disebutkan oleh pak anies setelah vonis, pak tom akan mengambil langkah serius, dan kita harus mendukung beliau, pak tom ini lulusan harvard, beliau ini bankir internasional pernah bekerja di Singapura dan Hongkong, beliau juga yg memperbaiki sistem perbankan indonesia yg collapse saat krismon di 98 dulu, relasi beliau gak kaleng kaleng, emang kalo gak dapet keadilan oleh hukum di negerinya sendiri beliau bisa pake bantuan internasional",poin soal sebut pak anies vonis pak tom ambil langkah serius dukung beliau pak tom lulus harvard beliau bankir internasional kerja singapura hongkong beliau baik sistem perban indonesia colapse sat krismon relasi beliau kaleng kaleng adil hukum negeri beliau pakai bantu internasional
6.Pahlawan kesiangan..😂😂😂😂,pahlawan siang
"Kecerdasan Prabowo.Klu keduanya menerima,berarti mengakui kesalahannya.Klu memang tidak bersalah,tolak & bertarung habis-habisan di pengadilan",cerdas prabowo terima arti salah salah tolak tarung habis habis adil
"pintar bnget😅😅😅😅😂 padat ,jelas singmat🤣🤣",pintar banget padat jelas singmat
sedang cari muka dg rakyat yg sedang memberontak ttg kebijakan2 pemerintah yg semakin gila menyesengsarakan rakyat.intinya pengalihan isu lah cari mukaaaa,cari muka rakyat berontak tg bijak perintah gila sengsara rakyat inti alih isu cari muka
Syukur kepada Tuhan. Pak Tom Lombong orang pintar dan benar pantas mendapatkannya. 👍🙏🙏,syukur tuhan pak tom lombong orang pintar benar mendapatkanya
"Ini jadi catatan buruk, kalo mau buktikan tom lembong tidak bersalah ya lewat pengadilan selanjutnya. Kalo gini bisa jadi memang tom lembong bersalah, terus ada pahlawan kesiangan yg menolongnya.",jadi catat buruk bukti tom lembong salah iya lewat adil lanjut jadi tom lembong salah terus pahlawan siang
jadi utang jasa ya 😭😁,jadi utang jasa iya
Ya seharusnya si JOKOWI yang ditangkap serta diadili krn Negara Indonesia akan rusak dan jelek dimata Dunia Internasional kalau si JOKOWI msh dgn BEBAS BERKELIARAN diluar.,iya sil jokowi tangkap adil negara indonesia rusak jelek mata dunia internasional sil jokowi bebas liar luar
Ga salah kok amnesty 😅,salah amnesty
berarti pak tom bebas ya?,arti pak tom bebas iya
mantab..ini baru ok,mantap baru oke
"Buntut permintaan naik banding dgn memghadirkan Jokowi dan Rini di sidang nanti...
Tiba tiba ada yang panik...Hhhmmm kyknya gak mungkin deh mau hadir dan dihadirkan...makanya..pemnerian abolisi kepada Tom Lembong..Meskin bgtu, dia tetap di posisi tidak bersalah, bukan ampunan...",buntut minta naik banding memghadirkan jokowi rini sidang tiba tiba panik hem deh hadir hadir pemnerian abolisi tom lembong meskin tetap posisi salah ampun
"gw sepakat ini, bukan pengampunan yg dibutuhkan tom lembong tpi keadilan hukum",sepakat ampun butuh tom lembong adil hukum
yup bro,iya saudara laki laki
